"ID","MassDiff","Compound_Name","superclass","class","MElaS_0v3v24","MElaS_0v12v24","organ","parasite_species","infected_parasites","Type"
"X844.5223_4.01_7362",8.8573,"Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",0,6.941169729,"Heart_D","CL","100","inelastic"
"X844.5223_4.01_7362",8.8573,"Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",0,7.924573114,"Heart_D","JR","100","late_elastic"
"X844.5223_4.01_7362",8.8573,"Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",0,0,"Heart_B","CL","100","inelastic"
"X844.5223_4.01_7362",8.8573,"Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",10.48913788,10.47488359,"Heart_D","CL","1000","early_late_elastic"
"X844.5223_4.01_7362",8.8573,"Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14","N/A","N/A",4.418472488,4.931592087,"Heart_B","CL","1000","inelastic"
"X932.511_3.13_7366",77.941,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_B","CL","100","inelastic"
"X932.511_3.13_7366",77.941,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_B","JR","100","inelastic"
"X932.511_3.13_7366",77.941,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_B","CL","1000","inelastic"
"X932.511_3.13_7366",77.941,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_B","JR","1000","inelastic"
"X459.3856_3.89_7367",72.0204,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",7.902487437,0,"Proximal_Colon","JR","1000","inelastic"
"X459.3856_3.89_7367",72.0204,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",8.591847871,0,"Upper_Stomach","CL","100","inelastic"
"X459.3856_3.89_7367",72.0204,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",9.263624234,0,"Heart_B","JR","100","early_elastic"
"X459.3856_3.89_7367",72.0204,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",9.130778632,0,"Heart_A","JR","1000","early_elastic"
"X459.3856_3.89_7367",72.0204,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",8.793830494,0,"Heart_A","CL","100","early_elastic"
"X459.3856_3.89_7367",72.0204,"Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14","N/A","N/A",6.718611262,0,"Heart_A","JR","100","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,0,"Heart_B","CL","1000","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,7.02039625,"Heart_A","JR","100","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,7.612020425,"Heart_A","CL","1000","late_elastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,0,"Heart_B","CL","100","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,0,"Heart_B","JR","1000","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,0,"Heart_A","JR","1000","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,0,"Heart_B","JR","100","inelastic"
"X826.5229_3.34_7370",77.9369,"PC(16:0/17:0); [M+H]+ C41H83N1O8P1","N/A","N/A",0,0,"Heart_A","CL","100","inelastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",7.53630527,0,"Heart_A","CL","1000","inelastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",11.57633303,0,"Heart_B","CL","100","early_elastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",0.167153221,0,"Heart_B","JR","1000","inelastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",4.839455335,0,"Heart_A","CL","100","inelastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",8.456483712,0,"Heart_A","JR","100","inelastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",10.65535424,0,"Heart_A","JR","1000","early_elastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",9.940307039,0,"Heart_C","CL","100","early_elastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",0,0,"Heart_B","JR","100","inelastic"
"X373.1865_2.87_7373",18.0035,"Licoflavone B","Phenylpropanoids and polyketides","Flavonoids",0.698086257,0,"Heart_B","CL","1000","inelastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",1.547064239,7.793253983,"Heart_A","JR","100","late_elastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",0,0,"Heart_B","CL","1000","inelastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",0,2.283126537,"Heart_B","JR","1000","inelastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",0,0,"Heart_B","JR","100","inelastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",0,4.223960669,"Heart_B","CL","100","inelastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",9.947703611,0.333522431,"Heart_A","JR","1000","early_elastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",1.198582469,0.160772657,"Heart_A","CL","100","inelastic"
"X578.3446_3.14_7378",11.9626,"""1,2-DIDECANOYL-SN-GLYCERO-3-PHOSPHOCHOLINE""","Lipids and lipid-like molecules","Glycerophospholipids",9.675129438,8.409979663,"Heart_A","CL","1000","early_late_elastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",7.433699085,4.916230228,"Heart_D","JR","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_C","CL","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.347978557,0.002159329,"Heart_A","CL","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.405196222,0.159221927,"Upper_Stomach","JR","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_C","CL","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.759786366,0.521089887,"Heart_A","JR","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.077806481,0.718265941,"Heart_D","JR","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",8.011285502,1.038751821,"Heart_A","CL","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.795700217,"Upper_Stomach","CL","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",1.777094575,7.783099127,"Heart_A","JR","100","late_elastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0.020857477,"Heart_D","CL","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",4.436501832,0,"Heart_B","JR","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_B","CL","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",1.246330736,0.02477241,"Upper_Stomach","JR","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_C","JR","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Heart_C","JR","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0.253911575,0,"Upper_Stomach","CL","1000","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",5.70923058,0.101927208,"Heart_B","JR","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",0,0,"Duodenum","CL","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",7.234528071,2.303015947,"Heart_D","CL","100","inelastic"
"X325.216_3.13_7380",2.01498,"Spectral Match to (.+/-.)-11-Hydroxy-4Z,7Z,9E,13Z,16Z,19Z-docosahexaenoic acid from NIST14","Lipids and lipid-like molecules","Fatty Acyls",5.118399397,0.214720935,"Heart_B","CL","100","inelastic"
"X648.3135_2.57_7390",95.9105,"Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",6.912633362,0,"Heart_A","CL","100","inelastic"
"X648.3135_2.57_7390",95.9105,"Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",8.415346495,0,"Heart_B","CL","100","inelastic"
"X648.3135_2.57_7390",95.9105,"Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",7.139065393,0,"Heart_B","JR","1000","inelastic"
"X705.5854_4.27_7392",0.953613,"Spectral Match to 1-Myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",0,6.40333764,"Ileum","JR","1000","inelastic"
"X705.5854_4.27_7392",0.953613,"Spectral Match to 1-Myristoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",6.244000683,0,"Heart_B","JR","1000","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",0.157564373,0,"Heart_B","CL","100","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",0,0,"Heart_D","JR","100","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",0,5.30790032,"Heart_D","CL","1000","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",1.182274818,0,"Heart_A","JR","100","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",7.814954283,0,"Heart_A","CL","100","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",1.087608506,3.682752023,"Heart_B","JR","1000","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",0,0,"Heart_A","JR","1000","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",0.122758484,4.52388434,"Heart_B","CL","1000","inelastic"
"X816.5447_4.17_7397",861.512,"PC(17:1/18:2); [M+H]+ C43H81N1O8P1","N/A","N/A",0.139446059,0.519960048,"Heart_B","JR","100","inelastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",12.77520256,0,"Heart_A","JR","1000","early_elastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",0,0.143630624,"Heart_A","JR","100","inelastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",0,7.604416279,"Heart_D","CL","100","late_elastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",10.32040813,9.364262454,"Heart_B","CL","100","early_late_elastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",10.40140908,0,"Heart_B","CL","1000","early_elastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",8.225023732,0,"Heart_C","CL","100","inelastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",8.992173521,9.851481817,"Heart_A","CL","100","early_late_elastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",9.917279998,0,"Heart_B","JR","1000","early_elastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",8.200649614,0,"Heart_D","JR","100","inelastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",1.808124469,0,"Heart_A","CL","1000","inelastic"
"X560.3338_2.87_7408",37.9738,"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14","N/A","N/A",0,9.436997743,"Heart_B","JR","100","late_elastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",3.213835986,0,"Heart_B","JR","1000","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_A","CL","1000","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_B","CL","1000","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,4.549560857,"Heart_B","CL","100","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_C","JR","1000","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",5.059156763,0,"Heart_C","JR","100","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",6.269046905,0,"Heart_A","CL","100","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",7.344727016,0,"Heart_B","JR","100","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",9.170532649,0,"Heart_C","CL","100","early_elastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",8.908074881,0,"Heart_C","CL","1000","early_elastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_A","JR","100","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_D","CL","100","inelastic"
"X878.568_3.7_7410",23.998,"PC(20:4/22:6); [M+H]+ C50H81N1O8P1","N/A","N/A",0,0,"Heart_A","JR","1000","inelastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",7.929976347,0,"Heart_A","JR","1000","inelastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",3.343617291,0,"Heart_A","JR","100","inelastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",0,8.675584132,"Heart_B","CL","1000","late_elastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",8.882485622,0,"Heart_A","CL","1000","early_elastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",0,0,"Heart_B","CL","100","inelastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",6.890637203,0,"Heart_A","CL","100","inelastic"
"X650.3652_3.08_7415",84.2048,"Spectral Match to 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",0,0,"Heart_B","JR","100","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,5.010951609,"Heart_D","CL","100","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,0,"Heart_B","CL","1000","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",4.900503613,4.926997361,"Heart_A","JR","100","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",6.055118383,0,"Heart_A","CL","100","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0.172665181,0.723460608,"Heart_B","JR","100","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",6.248865356,1.202878646,"Heart_A","CL","1000","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0.076109461,0.163139911,"Heart_B","JR","1000","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,1.311909244,"Heart_A","JR","1000","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,9.126611964,"Heart_D","JR","1000","late_elastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,0,"Heart_C","JR","100","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,0,"Heart_C","JR","1000","inelastic"
"X327.2315_3.34_7416",2.0155,"Spectral Match to cis-4,7,10,13,16,19-Docosahexaenoic acid from NIST14","N/A","N/A",0,0,"Heart_C","CL","100","inelastic"
"X221.0917_0.44_7419",73.0317,"Glutamate - 30.00 eV","N/A","N/A",0,9.182237393,"Heart_B","CL","1000","late_elastic"
"X221.0917_0.44_7419",73.0317,"Glutamate - 30.00 eV","N/A","N/A",0,5.596881886,"Heart_B","JR","100","inelastic"
"X221.0917_0.44_7419",73.0317,"Glutamate - 30.00 eV","N/A","N/A",9.683644175,9.989011824,"Heart_A","CL","100","early_late_elastic"
"X221.0917_0.44_7419",73.0317,"Glutamate - 30.00 eV","N/A","N/A",0,8.759327702,"Heart_B","JR","1000","late_elastic"
"X221.0917_0.44_7419",73.0317,"Glutamate - 30.00 eV","N/A","N/A",0,0,"Heart_B","CL","100","inelastic"
"X221.0917_0.44_7419",73.0317,"Glutamate - 30.00 eV","N/A","N/A",10.33299758,0,"Heart_A","JR","1000","early_elastic"
"X375.1301_2.41_7422",2.0159,"83-88-5 CollisionEnergy:102040","Organoheterocyclic compounds","Pteridines and derivatives",0,4.809038533,"Heart_A","JR","1000","inelastic"
"X375.1301_2.41_7422",2.0159,"83-88-5 CollisionEnergy:102040","Organoheterocyclic compounds","Pteridines and derivatives",0,3.46885603,"Heart_A","CL","100","inelastic"
"X375.1301_2.41_7422",2.0159,"83-88-5 CollisionEnergy:102040","Organoheterocyclic compounds","Pteridines and derivatives",0,6.93771206,"Heart_A","CL","1000","inelastic"
"X375.1301_2.41_7422",2.0159,"83-88-5 CollisionEnergy:102040","Organoheterocyclic compounds","Pteridines and derivatives",0,4.516456255,"Heart_A","JR","100","inelastic"
"X408.1781_2.35_7424",88.1509,"Spectral Match to Lyso-PC(16:0) from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",10.05564024,0,"Heart_A","CL","100","early_elastic"
"X408.1781_2.35_7424",88.1509,"Spectral Match to Lyso-PC(16:0) from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",9.324990505,0,"Heart_A","JR","1000","early_elastic"
"X408.1781_2.35_7424",88.1509,"Spectral Match to Lyso-PC(16:0) from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",8.441954426,0,"Heart_B","CL","100","inelastic"
"X408.1781_2.35_7424",88.1509,"Spectral Match to Lyso-PC(16:0) from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",8.890002868,0,"Heart_B","CL","1000","early_elastic"
"X408.1781_2.35_7424",88.1509,"Spectral Match to Lyso-PC(16:0) from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",9.735068901,0,"Heart_B","JR","1000","early_elastic"
"X408.1781_2.35_7424",88.1509,"Spectral Match to Lyso-PC(16:0) from NIST14","Lipids and lipid-like molecules","Glycerophospholipids",0,0,"Heart_A","JR","100","inelastic"
"X845.5888_4.36_7426",891.569,"PC(17:0/20:3); [M+H]+ C45H85N1O8P1","N/A","N/A",0,0,"Heart_C","CL","100","inelastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",0,0.861995532,"Heart_B","JR","1000","inelastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",0,10.54191289,"Heart_D","CL","100","late_elastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",0.190941302,0.92021707,"Heart_A","JR","1000","inelastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",9.765058316,0,"Heart_D","JR","1000","early_elastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",0.001053572,2.648652288,"Heart_A","JR","100","inelastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",0,0,"Heart_B","CL","1000","inelastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",9.652762744,0.49674757,"Heart_A","CL","1000","early_elastic"
"X289.1795_3.03_7427",12.0005,"adrenosterone","Lipids and lipid-like molecules","Steroids and steroid derivatives",10.4744985,0,"Heart_D","CL","1000","early_elastic"
